root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
10-Q,Quarterly report,2024-08-06,2024-06-30,RB GLOBAL INC.,RBA,0001046102,1046102,"Westchester, Illinois","Ontario, Canada",001-13425,241177122,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13425&action=getcompany,https://www.sec.gov/Archives/edgar/data/1046102/000162828024034972/0001628280-24-034972-index.html,https://www.sec.gov/Archives/edgar/data/1046102/000162828024034972/rba-20240630.htm
10-K,Annual report,2024-03-21,2023-05-31,MOMENTOUS HOLDINGS CORP.,,0001653876,1653876,"London, England, United Kingdom",Nevada,333-207163,24769919,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-207163&action=getcompany,https://www.sec.gov/Archives/edgar/data/1653876/000182912624001761/0001829126-24-001761-index.html,https://www.sec.gov/Archives/edgar/data/1653876/000182912624001761/momentous_10ka.htm
6-K,Current report,2024-04-18,2024-04-18,Greenfire Resources Ltd.,"GFR, GFRWF",0001966287,1966287,"Calgary, Alberta, Canada","Alberta, Canada",001-41810,24854083,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41810&action=getcompany,https://www.sec.gov/Archives/edgar/data/1966287/000121390024034083/0001213900-24-034083-index.html,https://www.sec.gov/Archives/edgar/data/1966287/000121390024034083/ea020374101ex99-1_greenfire.htm
6-K,Current report,2024-03-22,2024-03-22,ROGERS COMMUNICATIONS INC,"RCI, RCIAF",0000733099,733099,"Toronto, Ontario, Ontario, Canada",[],001-10805,24773188,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10805&action=getcompany,https://www.sec.gov/Archives/edgar/data/733099/000119312524074623/0001193125-24-074623-index.html,https://www.sec.gov/Archives/edgar/data/733099/000119312524074623/d720351dex991.htm
DEF 14A,Proxy statement,2024-04-26,2023-12-31,Cronos Group Inc.,CRON,0001656472,1656472,"Toronto, Ontario, Canada","Ontario, Canada",001-38403,24884394,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38403&action=getcompany,https://www.sec.gov/Archives/edgar/data/1656472/000165647224000055/0001656472-24-000055-index.html,https://www.sec.gov/Archives/edgar/data/1656472/000165647224000055/cron-20240426.htm
10-Q,Quarterly report,2024-05-21,2024-03-31,Vocodia Holdings Corp,"VHAI, VHAI-WTA, VHAI-WTB",0001880431,1880431,"Boca Raton, Florida",Wyoming,001-41963,24967337,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41963&action=getcompany,https://www.sec.gov/Archives/edgar/data/1880431/000121390024045429/0001213900-24-045429-index.html,https://www.sec.gov/Archives/edgar/data/1880431/000121390024045429/ea0205865-10q_vocodia.htm
N-CEN,Annual report,2024-03-13,2023-12-31,ALGER PORTFOLIOS,,0000832566,832566,"New York, New York",[],811-05550,24745267,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05550&action=getcompany,https://www.sec.gov/Archives/edgar/data/832566/000175272424053398/0001752724-24-053398-index.html,https://www.sec.gov/Archives/edgar/data/832566/000175272424053398/ef20017762_alger.htm
F-1,Registration statement,2024-06-27,,Click Holdings Ltd.,,0002020027,2020027,"Tsim Sha Tsui, Kowloon, Hong Kong","Virgin Islands, British",333-280522,241077807,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-280522&action=getcompany,https://www.sec.gov/Archives/edgar/data/2020027/000121390024056517/0001213900-24-056517-index.html,https://www.sec.gov/Archives/edgar/data/2020027/000121390024056517/ea020151505ex10-5_click.htm
6-K,Current report,2024-06-10,2024-06-10,High Tide Inc.,HITI,0001847409,1847409,"Calgary, Ab, Canada (Federal Level)",Canada (Federal Level),001-40258,241032151,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40258&action=getcompany,https://www.sec.gov/Archives/edgar/data/1847409/000127956924000714/0001279569-24-000714-index.html,https://www.sec.gov/Archives/edgar/data/1847409/000127956924000714/ex992.htm
DEF 14A,Proxy statement,2024-06-07,2024-06-07,PERMA FIX ENVIRONMENTAL SERVICES INC,PESI,0000891532,891532,"Atlanta, Georgia",Delaware,001-11596,241028017,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11596&action=getcompany,https://www.sec.gov/Archives/edgar/data/891532/000149315224023025/0001493152-24-023025-index.html,https://www.sec.gov/Archives/edgar/data/891532/000149315224023025/formdef14a.htm
10-Q,Quarterly report,2024-03-18,2024-01-31,ATIF Holdings Ltd,ATIF,0001755058,1755058,"Shenzhen, China","Virgin Islands, British",001-38876,24758292,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38876&action=getcompany,https://www.sec.gov/Archives/edgar/data/1755058/000121390024023396/0001213900-24-023396-index.html,https://www.sec.gov/Archives/edgar/data/1755058/000121390024023396/ea020142501ex10-1_atifhold.htm
C,Offering statement,2024-02-26,,Happy Honu Shave Ice LLC,,0002011865,2011865,"Peoria, Arizona",Arizona,020-33689,24673636,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=020-33689&action=getcompany,https://www.sec.gov/Archives/edgar/data/2011865/000201069724000002/0002010697-24-000002-index.html,https://www.sec.gov/Archives/edgar/data/2011865/000201069724000002/formchappyhonushaveice.pdf
DEF 14A,Proxy statement,2024-04-26,2024-06-18,Mastercard Inc,MA,0001141391,1141391,"Purchase, New York",Delaware,001-32877,24880328,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32877&action=getcompany,https://www.sec.gov/Archives/edgar/data/1141391/000114139124000078/0001141391-24-000078-index.html,https://www.sec.gov/Archives/edgar/data/1141391/000114139124000078/ma-20240426.htm
F-1,Registration statement,2024-02-22,,Mobile-health Network Solutions,,0001976695,1976695,"Cayman Islands, Cayman Islands",Cayman Islands,333-277254,24663642,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-277254&action=getcompany,https://www.sec.gov/Archives/edgar/data/1976695/000149315224007522/0001493152-24-007522-index.html,https://www.sec.gov/Archives/edgar/data/1976695/000149315224007522/ex10-4.htm
8-K,Current report,2024-05-29,2024-05-21,Western Uranium & Vanadium Corp.,WSTRF,0001621906,1621906,"Toronto, Ontario, Canada","Ontario, Canada",000-55626,24993857,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-55626&action=getcompany,https://www.sec.gov/Archives/edgar/data/1621906/000121390024047225/0001213900-24-047225-index.html,https://www.sec.gov/Archives/edgar/data/1621906/000121390024047225/ea020699301ex99-1_western.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-13,"Lyft, Inc.",LYFT,0001759509,1759509,"San Francisco, California",Delaware,001-38846,24876206,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38846&action=getcompany,https://www.sec.gov/Archives/edgar/data/1759509/000175950924000055/0001759509-24-000055-index.html,https://www.sec.gov/Archives/edgar/data/1759509/000175950924000055/lyft-20240425.htm
DEF 14A,Proxy statement,2024-04-29,2023-12-31,"Rackspace Technology, Inc.",RXT,0001810019,1810019,"San Antonio, Texas",Delaware,001-39420,24891510,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39420&action=getcompany,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000075/0001810019-24-000075-index.html,https://www.sec.gov/Archives/edgar/data/1810019/000181001924000075/rxt-20240429.htm
DEFR14A,Proxy statement,2024-04-22,,"Sweetgreen, Inc.",SG,0001477815,1477815,"Los Angeles, California",Delaware,001-41069,24861106,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41069&action=getcompany,https://www.sec.gov/Archives/edgar/data/1477815/000162828024017104/0001628280-24-017104-index.html,https://www.sec.gov/Archives/edgar/data/1477815/000162828024017104/sg-20240422.htm
DEF 14A,Proxy statement,2024-04-24,2024-06-05,"Global Business Travel Group, Inc.",GBTG,0001820872,1820872,"New York, New York",Delaware,001-39576,24870801,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39576&action=getcompany,https://www.sec.gov/Archives/edgar/data/1820872/000182087224000012/0001820872-24-000012-index.html,https://www.sec.gov/Archives/edgar/data/1820872/000182087224000012/gbtb-20240424.htm
PRE 14A,Proxy statement (preliminary),2024-03-07,2024-05-09,Duke Energy CORP,"DUK, DUKB, DUK-PA",0001326160,132616,"Charlotte, North Carolina",Delaware,001-32853,24728195,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32853&action=getcompany,https://www.sec.gov/Archives/edgar/data/132616/000110465924031707/0001104659-24-031707-index.html,https://www.sec.gov/Archives/edgar/data/132616/000110465924031707/tm2327443d7_pre14a.htm
DEF 14A,Proxy statement,2024-04-02,2024-05-17,ALLIANT ENERGY CORP,LNT,0000352541,352541,"Madison, Wisconsin",Wisconsin,001-09894,24811307,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-09894&action=getcompany,https://www.sec.gov/Archives/edgar/data/352541/000035254124000038/0000352541-24-000038-index.html,https://www.sec.gov/Archives/edgar/data/352541/000035254124000038/lnt-20240401.htm
10-K,Annual report,2024-05-03,2023-12-31,"ECD Automotive Design, Inc.","ECDA, ECDAW",0001922858,1922858,"Hingham, Massachusetts",Delaware,001-41497,24910720,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41497&action=getcompany,https://www.sec.gov/Archives/edgar/data/1922858/000121390024039311/0001213900-24-039311-index.html,https://www.sec.gov/Archives/edgar/data/1922858/000121390024039311/ea020368601ex10-20_ecdauto.htm
DEF 14A,Proxy statement,2024-03-22,2024-05-09,Duke Energy CORP,"DUK, DUKB, DUK-PA",0001326160,132616,"Charlotte, North Carolina",Delaware,001-32853,24773189,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32853&action=getcompany,https://www.sec.gov/Archives/edgar/data/132616/000110465924037589/0001104659-24-037589-index.html,https://www.sec.gov/Archives/edgar/data/132616/000110465924037589/tm2327443d10-def14a.htm
10-Q,Quarterly report,2024-05-10,2024-03-31,CoJax Oil & Gas Corp,CJAX,0001763925,1763925,"Arlington, Virginia",Virginia,000-56386,24935982,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56386&action=getcompany,https://www.sec.gov/Archives/edgar/data/1763925/000175392624000954/0001753926-24-000954-index.html,https://www.sec.gov/Archives/edgar/data/1763925/000175392624000954/g084217_10q.htm
6-K,Current report,2024-03-28,2024-03-28,BARRICK GOLD CORP,GOLD,0000756894,756894,"Toronto Ontario Cana, Ontario, Canada","British Columbia, Canada",001-09059,24800309,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-09059&action=getcompany,https://www.sec.gov/Archives/edgar/data/756894/000119312524080850/0001193125-24-080850-index.html,https://www.sec.gov/Archives/edgar/data/756894/000119312524080850/d585409dex991.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-20,"Medicine Man Technologies, Inc.",SHWZ,0001622879,1622879,"Denver, Colorado",Nevada,000-55450,24892423,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-55450&action=getcompany,https://www.sec.gov/Archives/edgar/data/1622879/000155837024006146/0001558370-24-006146-index.html,https://www.sec.gov/Archives/edgar/data/1622879/000155837024006146/tmb-20240620xdef14a.htm
DEF 14A,Proxy statement,2024-03-06,2024-04-17,SHERWIN WILLIAMS CO,SHW,0000089800,898,"Cleveland, Ohio",Ohio,001-04851,24724407,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04851&action=getcompany,https://www.sec.gov/Archives/edgar/data/898/000119312524060015/0001193125-24-060015-index.html,https://www.sec.gov/Archives/edgar/data/898/000119312524060015/d608274ddef14a.htm
C,Offering statement,2024-04-26,,"Woodbrook Group Holdings, Inc.",,0002003225,2003225,"Boca Raton, Florida",Oklahoma,020-33959,24881426,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=020-33959&action=getcompany,https://www.sec.gov/Archives/edgar/data/2003225/000147793224002343/0001477932-24-002343-index.html,https://www.sec.gov/Archives/edgar/data/2003225/000147793224002343/woodbrook.pdf
DEF 14A,Proxy statement,2024-05-07,2024-06-21,Leatt Corp,LEAT,0001456189,1456189,"Durbanville, Western Cape, South Africa",Nevada,000-54693,24922504,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-54693&action=getcompany,https://www.sec.gov/Archives/edgar/data/1456189/000106299324009558/0001062993-24-009558-index.html,https://www.sec.gov/Archives/edgar/data/1456189/000106299324009558/formdef14a.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-18,Mastercard Inc,MA,0001141391,1141391,"Purchase, New York",Delaware,001-32877,24880328,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32877&action=getcompany,https://www.sec.gov/Archives/edgar/data/1141391/000114139124000078/0001141391-24-000078-index.html,https://www.sec.gov/Archives/edgar/data/1141391/000114139124000078/mastercard2024proxystateme.pdf
10-K,Annual report,2024-04-29,2023-12-31,"TherapeuticsMD, Inc.",TXMD,0000025743,25743,"Boca Raton, Florida",Nevada,001-00100,24892272,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-00100&action=getcompany,https://www.sec.gov/Archives/edgar/data/25743/000121390024037258/0001213900-24-037258-index.html,https://www.sec.gov/Archives/edgar/data/25743/000121390024037258/ea0204829-10ka1_therapeu.htm
DEF 14A,Proxy statement,2024-03-25,2024-05-07,HUBBELL INC,HUBB,0000048898,48898,"Shelton, Connecticut",Connecticut,001-02958,24779405,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-02958&action=getcompany,https://www.sec.gov/Archives/edgar/data/48898/000130817924000281/0001308179-24-000281-index.html,https://www.sec.gov/Archives/edgar/data/48898/000130817924000281/lhubb2024_def14a.pdf
PRE 14A,Proxy statement (preliminary),2024-06-06,2024-06-06,"Ascent Solar Technologies, Inc.",ASTI,0001350102,1350102,"Thornton, Colorado",Delaware,001-32919,241025975,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32919&action=getcompany,https://www.sec.gov/Archives/edgar/data/1350102/000107997324000839/0001079973-24-000839-index.html,https://www.sec.gov/Archives/edgar/data/1350102/000107997324000839/asti_pre14a.htm
10-K,Annual report,2024-01-25,2023-09-30,"['Spectrum Brands Holdings, Inc.', 'SB/RH Holdings, LLC']",SPB,"['0000109177', '0001592706']","['109177', '1592706']","['Middleton, Wisconsin', 'Middleton, Wisconsin']","['Delaware', 'Delaware']","['001-04219', '333-192634-03']","['24562655', '24562656']","['https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04219&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-192634-03&action=getcompany']","['https://www.sec.gov/Archives/edgar/data/109177/000010917724000006/0000109177-24-000006-index.html', 'https://www.sec.gov/Archives/edgar/data/1592706/000010917724000006/0000109177-24-000006-index.html']","['https://www.sec.gov/Archives/edgar/data/109177/000010917724000006/spb-20230930.htm', 'https://www.sec.gov/Archives/edgar/data/1592706/000010917724000006/spb-20230930.htm']"
10-K,Annual report,2024-05-03,2023-12-31,"ECD Automotive Design, Inc.","ECDA, ECDAW",0001922858,1922858,"Hingham, Massachusetts",Delaware,001-41497,24910720,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41497&action=getcompany,https://www.sec.gov/Archives/edgar/data/1922858/000121390024039311/0001213900-24-039311-index.html,https://www.sec.gov/Archives/edgar/data/1922858/000121390024039311/ea020368601ex10-23_ecdauto.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-14,"SUPERNUS PHARMACEUTICALS, INC.",SUPN,0001356576,1356576,"Rockville, Maryland",Delaware,001-35518,24890810,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35518&action=getcompany,https://www.sec.gov/Archives/edgar/data/1356576/000110465924054023/0001104659-24-054023-index.html,https://www.sec.gov/Archives/edgar/data/1356576/000110465924054023/tm242756d2_def14a.htm
DEF 14A,Proxy statement,2024-03-28,2024-05-09,"Empire State Realty Trust, Inc.",ESRT,0001541401,1541401,"New York, New York",Maryland,001-36105,24798907,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36105&action=getcompany,https://www.sec.gov/Archives/edgar/data/1541401/000110465924040513/0001104659-24-040513-index.html,https://www.sec.gov/Archives/edgar/data/1541401/000110465924040513/tm2333430d3_def14a.htm
DEF 14A,Proxy statement,2024-04-19,2023-12-31,"Sweetgreen, Inc.",SG,0001477815,1477815,"Los Angeles, California",Delaware,001-41069,24857780,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41069&action=getcompany,https://www.sec.gov/Archives/edgar/data/1477815/000162828024016941/0001628280-24-016941-index.html,https://www.sec.gov/Archives/edgar/data/1477815/000162828024016941/sg-20240419.htm
DEF 14A,Proxy statement,2024-04-26,2024-04-26,"Robinhood Markets, Inc.",HOOD,0001783879,1783879,"Menlo Park, California",Delaware,001-40691,24885337,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40691&action=getcompany,https://www.sec.gov/Archives/edgar/data/1783879/000178387924000123/0001783879-24-000123-index.html,https://www.sec.gov/Archives/edgar/data/1783879/000178387924000123/hood-20240426.htm
DEF 14A,Proxy statement,2024-04-10,2024-05-15,INTEVAC INC,IVAC,0001001902,1001902,"Santa Clara, California",Delaware,000-26946,24834138,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-26946&action=getcompany,https://www.sec.gov/Archives/edgar/data/1001902/000119312524091334/0001193125-24-091334-index.html,https://www.sec.gov/Archives/edgar/data/1001902/000119312524091334/d719495ddef14a.htm
DRS,Draft registration statement,2024-02-09,,Alpha Cognition Inc.,,0001655923,1655923,"Vancouver, British Columbia, Canada","British Columbia, Canada",377-07090,24612856,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07090&action=getcompany,https://www.sec.gov/Archives/edgar/data/1655923/000121390024011894/0001213900-24-011894-index.html,https://www.sec.gov/Archives/edgar/data/1655923/000121390024011894/filename15.htm
6-K,Current report,2024-05-20,2024-06-21,Integra Resources Corp.,ITRG,0001722387,1722387,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-39372,24961778,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39372&action=getcompany,https://www.sec.gov/Archives/edgar/data/1722387/000106299324010701/0001062993-24-010701-index.html,https://www.sec.gov/Archives/edgar/data/1722387/000106299324010701/exhibit99-2.htm
DEF 14A,Proxy statement,2024-03-20,2024-05-02,CAPITAL ONE FINANCIAL CORP,"COF, COF-PI, COF-PJ, COF-PK, COF-PL, COF-PN",0000927628,927628,"Mclean, Virginia",Delaware,001-13300,24767957,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13300&action=getcompany,https://www.sec.gov/Archives/edgar/data/927628/000119312524072711/0001193125-24-072711-index.html,https://www.sec.gov/Archives/edgar/data/927628/000119312524072711/d643103ddef14a.htm
S-1,Registration statement,2024-04-30,,Alpha Cognition Inc.,,0001655923,1655923,"Vancouver, British Columbia, Canada","British Columbia, Canada",333-278997,24894591,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-278997&action=getcompany,https://www.sec.gov/Archives/edgar/data/1655923/000121390024037413/0001213900-24-037413-index.html,https://www.sec.gov/Archives/edgar/data/1655923/000121390024037413/ea020125504ex4-2_alphacog.htm
425,Prospectus/communication re business combination,2024-07-17,,"['Arena Group Holdings, Inc.', 'Arena Group Holdings, Inc.']","['AREN', 'AREN']","['0000894871', '0000894871']","['894871', '894871']","['New York, New York', 'New York, New York']","['Delaware', 'Delaware']",001-12471,241122261,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12471&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/894871/000149315224028162/0001493152-24-028162-index.html', 'https://www.sec.gov/Archives/edgar/data/894871/000149315224028162/0001493152-24-028162-index.html']","['https://www.sec.gov/Archives/edgar/data/894871/000149315224028162/ex10-2.htm', 'https://www.sec.gov/Archives/edgar/data/894871/000149315224028162/ex10-2.htm']"
DEF 14A,Proxy statement,2024-04-01,2024-05-13,NISOURCE INC.,NI,0001111711,1111711,"Merrillville, Indiana",Delaware,001-16189,24805546,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16189&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111711/000114036124016755/0001140361-24-016755-index.html,https://www.sec.gov/Archives/edgar/data/1111711/000114036124016755/ny20014196x1_def14a.htm
DRS,Draft registration statement,2024-02-09,,Alpha Cognition Inc.,,0001655923,1655923,"Vancouver, British Columbia, Canada","British Columbia, Canada",377-07090,24612856,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07090&action=getcompany,https://www.sec.gov/Archives/edgar/data/1655923/000121390024011894/0001213900-24-011894-index.html,https://www.sec.gov/Archives/edgar/data/1655923/000121390024011894/filename5.htm
DEF 14A,Proxy statement,2024-07-05,2024-08-06,"Spectrum Brands Holdings, Inc.",SPB,0000109177,109177,"Middleton, Wisconsin",Delaware,001-04219,241102909,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04219&action=getcompany,https://www.sec.gov/Archives/edgar/data/109177/000010917724000029/0000109177-24-000029-index.html,https://www.sec.gov/Archives/edgar/data/109177/000010917724000029/spb-20240705.htm
S-1,Registration statement,2024-04-30,,Alpha Cognition Inc.,,0001655923,1655923,"Vancouver, British Columbia, Canada","British Columbia, Canada",333-278997,24894591,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-278997&action=getcompany,https://www.sec.gov/Archives/edgar/data/1655923/000121390024037413/0001213900-24-037413-index.html,https://www.sec.gov/Archives/edgar/data/1655923/000121390024037413/ea020125504ex10-10_alphacog.htm
424B3,Prospectus,2024-07-29,,Carmell Corp,"CTCX, CTCXW",0001842939,1842939,"Pittsburgh, Pennsylvania",Delaware,333-279329,241149110,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-279329&action=getcompany,https://www.sec.gov/Archives/edgar/data/1842939/000095017024087129/0000950170-24-087129-index.html,https://www.sec.gov/Archives/edgar/data/1842939/000095017024087129/424b3_kendra_07.29.24.htm
DEF 14A,Proxy statement,2024-03-22,2024-05-01,ROGERS CORP,ROG,0000084748,84748,"Chandler, Arizona",Massachusetts,001-04347,24773302,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04347&action=getcompany,https://www.sec.gov/Archives/edgar/data/84748/000114036124014716/0001140361-24-014716-index.html,https://www.sec.gov/Archives/edgar/data/84748/000114036124014716/ny20019306x1_def14a.htm
DEFC14A,Proxy statement,2024-06-10,,"['Enhabit, Inc.', 'Enhabit, Inc.']","['EHAB', 'EHAB']","['0001803737', '0001803737']","['1803737', '1803737']","['Dallas, Texas', 'Dallas, Texas']","['Delaware', 'Delaware']",001-41406,241031462,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41406&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1803737/000180373724000076/0001803737-24-000076-index.html', 'https://www.sec.gov/Archives/edgar/data/1803737/000180373724000076/0001803737-24-000076-index.html']","['https://www.sec.gov/Archives/edgar/data/1803737/000180373724000076/ehab-20240610.htm', 'https://www.sec.gov/Archives/edgar/data/1803737/000180373724000076/ehab-20240610.htm']"
DEF 14A,Proxy statement,2024-04-19,2024-06-05,"FTI CONSULTING, INC",FCN,0000887936,887936,"Washington, District of Columbia",Maryland,001-14875,24855619,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14875&action=getcompany,https://www.sec.gov/Archives/edgar/data/887936/000114036124020675/0001140361-24-020675-index.html,https://www.sec.gov/Archives/edgar/data/887936/000114036124020675/ny20019013x1_def14a.htm
8-K,Current report,2024-07-17,2024-07-11,"Arena Group Holdings, Inc.",AREN,0000894871,894871,"New York, New York",Delaware,001-12471,241122241,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12471&action=getcompany,https://www.sec.gov/Archives/edgar/data/894871/000149315224028161/0001493152-24-028161-index.html,https://www.sec.gov/Archives/edgar/data/894871/000149315224028161/ex10-2.htm
DEF 14A,Proxy statement,2024-03-29,2024-05-01,UNITIL CORP,UTL,0000755001,755001,"Hampton, New Hampshire",New Hampshire,001-08858,24802574,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08858&action=getcompany,https://www.sec.gov/Archives/edgar/data/755001/000119312524081680/0001193125-24-081680-index.html,https://www.sec.gov/Archives/edgar/data/755001/000119312524081680/d870871ddef14a.htm
DEF 14A,Proxy statement,2024-06-20,2024-08-07,"Ascent Solar Technologies, Inc.",ASTI,0001350102,1350102,"Thornton, Colorado",Delaware,001-32919,241057255,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32919&action=getcompany,https://www.sec.gov/Archives/edgar/data/1350102/000107997324000919/0001079973-24-000919-index.html,https://www.sec.gov/Archives/edgar/data/1350102/000107997324000919/asti_def14a.htm
PRE 14A,Proxy statement (preliminary),2024-01-08,2024-01-08,"ESPORTS ENTERTAINMENT GROUP, INC.","GMBL, GMBLP, GMBLW, GMBLZ",0001451448,1451448,"Malta, Malta",Nevada,001-39262,24521060,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39262&action=getcompany,https://www.sec.gov/Archives/edgar/data/1451448/000149315224001735/0001493152-24-001735-index.html,https://www.sec.gov/Archives/edgar/data/1451448/000149315224001735/formpre14a.htm
10-K,Annual report,2024-02-09,2023-12-31,ALLIANCEBERNSTEIN L.P.,,0001109448,1109448,"Nashville, Tennessee",Delaware,000-29961,24616139,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-29961&action=getcompany,https://www.sec.gov/Archives/edgar/data/1109448/000110944824000017/0001109448-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/1109448/000110944824000017/ablp-20231231.htm
6-K,Current report,2024-07-17,2024-07-17,A2Z Smart Technologies Corp,AZ,0001866030,186603,"Toronto, Ontario, Canada","British Columbia, Canada",001-40472,241120959,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40472&action=getcompany,https://www.sec.gov/Archives/edgar/data/186603/000149315224028091/0001493152-24-028091-index.html,https://www.sec.gov/Archives/edgar/data/186603/000149315224028091/ex99-2.htm
DEF 14A,Proxy statement,2024-04-05,2024-05-15,"Verisk Analytics, Inc.",VRSK,0001442145,1442145,"Jersey City, New Jersey",Delaware,001-34480,24824818,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34480&action=getcompany,https://www.sec.gov/Archives/edgar/data/1442145/000119312524087955/0001193125-24-087955-index.html,https://www.sec.gov/Archives/edgar/data/1442145/000119312524087955/d653310ddef14a.htm
8-K,Current report,2024-02-27,2024-02-21,OLD NATIONAL BANCORP /IN/,"ONB, ONBPO, ONBPP",0000707179,707179,"Evansville, Indiana",Indiana,001-15817,24686961,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-15817&action=getcompany,https://www.sec.gov/Archives/edgar/data/707179/000162828024007225/0001628280-24-007225-index.html,https://www.sec.gov/Archives/edgar/data/707179/000162828024007225/ex31amendedandrestatedby-l.htm
DEF 14A,Proxy statement,2024-03-11,2023-12-31,DELUXE CORP,DLX,0000027996,27996,"Minneapolis, Minnesota",Minnesota,001-07945,24736871,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-07945&action=getcompany,https://www.sec.gov/Archives/edgar/data/27996/000002799624000086/0000027996-24-000086-index.html,https://www.sec.gov/Archives/edgar/data/27996/000002799624000086/dlx-20240308.htm
DEF 14A,Proxy statement,2024-06-25,2024-07-19,Grindr Inc.,"GRND, GRND-WT",0001820144,1820144,"West Hollywood, California",New York,001-39714,241069143,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39714&action=getcompany,https://www.sec.gov/Archives/edgar/data/1820144/000114036124031300/0001140361-24-031300-index.html,https://www.sec.gov/Archives/edgar/data/1820144/000114036124031300/ny20024636x1_def14a.htm
